date,title,txt
2021.10.25 17:45,[유가증권시장 공시] 삼성중공업 / 쌍용차 / DL건설 등,"◇삼성중공업=9713억 규모 LNG선 4척 수주.

◇쌍용차=매각 우선협상 대상자로 에디슨모터스 컨소시엄 선정.

◇DL건설=안성 당왕지구 5BL 공동주택 신축 사업 수주.

◇현대중공업=3826억원 규모 컨테이너선 4척 수주.
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.25 17:45,[코스닥 공시] LX세미콘 / 덕산테코피아,"◇LX세미콘=LG화학 보유 FJ Composite Materials 7만주 취득.

◇덕산테코피아=10억원 자기주식취득 신탁 계약 체결 결정.
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.25 17:45,오늘의 증시 일정 (10월 26일),"◇신주배정기준일=엔지켐생명과학(유상)

◇공모주청약=카카오페이(삼성, 대신, 9만원) 피코그램(아이비케이, 1만2500원)

◇유상납입일=현대건설

◇상호변경=자안코스메틱→디와이디대양

◇추가 상장=젬백스&카엘 상아프론테크 이지(CB) 에스엠컬처앤콘텐츠 선익시스템 뷰노 와이엠텍(주식매수선택권) 티앤알바이오팹(우선주의 보통주전환)
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.25 17:41,오늘의 레이더M 뉴스 (10월 26일),"●케이글로벌자산운용, 1400억에 마곡 오피스빌딩 인수
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.25 17:38,"포스코, 3분기 역대 최대 매출-영업이익 달성…올해 전망치 상향(종합)","포스코 광양제철소
세계적인 철강 수요 증가에 힘입어 포스코[005490]가 올해 3분기에 분기 기준으로 역대 최대 매출과 영업이익을 달성했다.

포스코는 지난 3분기 영업이익이 3조1천200억원으로 지난해 동기보다 365.7% 증가한 것으로 잠정 집계됐다고 25일 공시했다.

매출은 20조6천400억원으로 작년 동기 대비 44.7% 증가했다.

순이익은 2조6천300억원으로 415.7% 늘었다.

이번 영업이익은 연합인포맥스가 집계한 시장 전망치 2조8천441억원을 9.7% 상회하는 것이다.

포스코의 분기 영업이익이 3조원을 넘어선 것은 이번이 처음으로, 지난 2분기에 2조2천억원의 영업이익을 내며 첫 분기 2조원대 영업이익을 달성한 지 석 달 만에 다시 사상 최대치 기록을 갈아치웠다.

자동차·조선·건설 등의 철강 수요 증가에 더해 원자재 가격 인상 따른 판매가 상승이 실적 호조를 이끈 것으로 분석됐다.

아울러 경쟁 관계인 중국이 탄소중립 정책에 따라 철강 생산을 인위적으로 줄인 데 따른 반사이익도 호실적에 한몫했다.

포스코에서 철강 부분은 전체 매출의 약 60%를 차지한다.

비철강 분야의 실적 개선도 전체 실적 상승에 기여했다.

포스코인터내셔널은 3분기 영업이익이 1천485억원으로 지난해 동기보다 38.7% 증가한 것으로 잠정 집계됐다.

특히 매출은 9조1천515억원으로 작년 동기 대비 80.6% 급증하며 처음으로 9조원대에 진입해 분기 기준 사상 최대치를 기록했다.

순이익은 690억원으로 25.4% 늘었다.

이는 원자재 가격 상승과 철강원료 사업 및 무역법인의 트레이딩 호조 덕분이다.

포스코케미칼도 3분기 에너지소재, 라임케미칼, 내화물 등 전 사업 부문에서 고루 매출이 증가해 연결기준 매출 5천50억원을 달성했다. 이는 작년 동기 대비 29.9% 증가한 것이자 분기 사상 최대 매출 실적이다.

영업이익도 315억원으로 지난해 동기보다 62.4% 증가했으며 순이익은 409억원으로 496.6% 늘었다.


포스코센터
포스코의 이러한 실적 개선세는 당분간 계속될 전망이다.

김영중 포스코 마케팅전략실장은 이날 컨퍼런스콜에서 4분기 실적 전망에 대해 ""2분기 대비 3분기가 좋아진 것만큼은 어렵지만 3분기와 유사한 실적 정도는 나올 것으로 예상한다""고 밝혔다.

다만 최근의 석탄 가격 상승 등으로 인한 원료비 부담 증가를 비롯한 외부 요인이 변수라고 덧붙였다.

내년도 업황에 대해서도 긍정적으로 전망했다.

김 실장은 ""중국 정부가 탄소중립 목표 달성 차원에서 감산 유도정책을 강화할 것으로 보이고, 또 올해 자동차 생산이 작년 보다 증가했는데 내년 상반기에도 이런 수요가 지속될 것으로 보인다. 조선도 슈퍼사이클에 진입했으며 건설은 금융시장의 영향이 있지만, 각국의 인프라 투자나 경기부양책이 유효해 전반적으로 조금 성장하지 않을까 싶다""면서 ""(철강) 수요는 견조하다""고 말했다.


포스코는 이러한 업황 전망 등을 토대로 올해 매출액 전망을 연결 기준 66조4천374억원에서 74조1천581억원으로 올려잡았다.

[연합뉴스]

Copyrights ⓒ 연합뉴스. 무단 전재 및 재배포금지"
2021.10.25 17:27,"TYM, 북미 최대 규모 농기계 전시회 참가…T130 등 혁신 기술 갖춘 트랙터 첫 선","[사진제공 = TYM]
TYM이 북미 시장을 대상으로 신제품 T130 등 혁신 기술을 갖춘 트랙터를 선보였다.

국내 대표 농기계 기업 TYM은 미국에서 매년 개최되는 조지아 선벨트 농기계 전시회(이하 Sunbelt AG EXPO)와 루이빌 그린산업?장비 전시회(이하 GIE+EXPO)에 참가했다고 25일 밝혔다.

첨단 농업 기술을 선보이는 농업 박람회인 'Sunbelt AG EXPO'와 미국 최대 규모의 장비 박람회인 'GIE+EXPO'는 북미뿐 아니라 전 세계의 주요 농기계 브랜드가 출품하는 대규모 전시회다. 올해 전시회에서 TYM은 2021년도 주요 신제품인 T130 트랙터를 비롯해 19~130마력까지 전 마력대 트랙터 라인업을 전시했다.

이번 전시는 농업의 규모가 큰 미국 시장을 비롯한 전세계 고객들에게 TYM의 혁신적인 기술과 제품을 소개할 수 있는 기회의 장이었다. TYM은 이틀간 실내외 부스를 운영하며 다양한 소비자 및 바이어들과 교류했다.

TYM은 이번 전시회를 계기로 한국을 대표해 뛰어난 농업 기술을 알리는 글로벌 농기계 제조사로 발돋움했다. 앞으로도 지속적인 신제품 개발과 선제적인 시장 대응, 고부가 제품 비중 확대 등을 통해 미래 농업을 선도하는 국내 대표 농기계 기업으로써 명성을 이어나가겠다는 계획이다.


TYM의 2021년도 신제품 T130 트랙터는 이번 전시를 통해 해외에 첫 선을 보였다. T130 트랙터는 강력한 퍼포먼스, 세련된 디자인, 프리미엄 편의 사양을 갖춘 TYM의 대표 플래그십 모델로, 129마력의 고출력 도이츠 엔진과 보쉬 유압 제어 시스템을 적용해 고강도 작업을 안정적으로 수행할 수 있다. 또한 농지 개간 및 경작 작업, 무거운 자재 운반 및 적재 작업 등 다방면으로 활용이 가능하여 대형 수도작 농가 및 축산 농가의 선호도가 높은 제품이다.

TYM 김호겸 해외영업본부장은 ""북미 최대 규모의 농기계 전시회인 Sunbelt AG EXPO와 GIE+EXPO에 참가한 것은 TYM 제품의 우수성을 국내를 벗어나 해외 고객들에게 선보일 수 있는 소중한 기회였다""며, ""창사 최대 매출을 기록하고 있는 만큼 고객들에게 고품질의 제품과 서비스로 보답하겠다""고 자신했다.

[이상규 매경닷컴 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.25 17:11,[이슈진단] 중국의 변화와 ETF 투자 전략,"노출된 리스크에 대한 적응과 이에 따른 투자심리 회복으로 홍콩 증시의 반등이 이어질 것이다. 2019년을 기점으로 본격적으로 확대된 상하이종합지수와 항셍H지수의 성과 갭이 2015년 고점 수준에 근접했다. 2010년 이후 상하이종합지수는 11%, 항셍H지수는 -28%를 기록 중인데 올해에만 두 지수 간 성과는 18.4%포인트나 벌어졌다. 홍콩 증시가 언더퍼폼했다는 의미로 미·중 갈등과 홍콩 민주화 운동이 이러한 환경이 만들어진 도화선이 됐다. 지난해부터는 중국 정부가 플랫폼 기업을 필두로 교육, 카지노에 이어 부동산 섹터에 이르기까지 전방위 규제를 실시했는데 홍콩 증시는 모든 악재에 그대로 노출됐고 자금 이탈로 연결됐다.

홍콩 증시 규제 강도의 변화, 이익 전망, 밸류에이션을 종합하면 단기 트레이딩을 고려할 시기다. 헝다그룹 이슈는 진행형이다. 한편 알리바바 창업자 마윈이 스페인에 체류 중이라는 사실이 알려지면서 그의 출국금지 해제 조치가 플랫폼 기업에 대한 규제 완화 신호로 해석되고 있다. 메이퇀 과징금도 예상보다는 크지 않았는데 항셍테크·종합IT지수는 10월 이후 19일 기준 각각 6.8%, 10.6% 반등해 8월 저점 이후 'W'자 반등을 만들어 냈다.

항셍지수의 올해와 내년 이익 전망은 하향세를 멈추고 연초 이후 각각 4.6%, 1.0% 상승했으며 위안화 환율 흐름은 대내 이슈에도 안정적이다. 항셍지수의 12개월 선행 주가수익비율(PER)은 11.7배로 지난해 코로나19 팬데믹 시기의 저점 수준까지 낮아져 가격 매력 또한 높다. 항셍테크지수를 추종하는 국내 상장지수펀드(ETF)는 총 4개이며, 운용자산(AUM)과 거래량을 기준으로 했을 때 KODEX차이나항셍테크, TIGER차이나항셍테크가 대표적이다.

중국 본토 증시는 부진했던 대형주의 반등이 시도되고 있다. 상하이·선전거래소 종목으로 구성된 CSI지수의 9월 이후 성과를 분해하면 대형주 중심의 CSI100·CSI300지수가 각각 5.8%, 2.4%로 양호한 반면 중소형주로 구성된 CSI500지수는 -1.9%로 저조하다.

KB증권은 중장기 관점에서 본토 증시 내 촹예반지수와 CSI500지수를 선호하며(10월 15일 KB China Focus), 이들 지수는 중국의 구조적 성장 테마에 가장 부합한다. 단, 전력난 이슈로 인해 변동성이 커질 수 있는 현 시기는 대형주와 방어주, 그리고 금리 상승에 대응 가능한 섹터 비중을 확대해 안정성을 갖추는 단기적 전술이 유효할 것이다. CSI500지수는 올 들어 9월 13일 기준 20%까지 상승한 후 소폭 되돌림 구간에 있는데, 그간 부진했던 대형주와 방어주의 성과 갭 축소가 시도될 것으로 예상한다.

[이창민 KB증권 연구위원]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.25 17:11,[줌인 이종목] '태양광업체' 한화솔루션의 변신,"국내 증시에서 태양광 대표주로 꼽히는 한화솔루션에 대해 태양광 외 화학(케미칼), 첨단소재 사업 부문을 주목할 필요가 있다는 의견이 나오고 있다.

한화솔루션은 올해 들어 10월 25일 기준 5.55% 내린 4만3850원을 기록 중이다. 지난해 154%나 상승한 데 이어 올해도 크게 하락하지 않은 셈이다.

한화솔루션의 사업 부문은 태양광, 화학, 첨단소재, 유통 등으로 지난해 매출액에서 비중은 태양광 40%, 화학 36%, 첨단소재 8%, 유통 5% 순이다.

최근 한화솔루션 주가의 상승 동력이 되는 것은 가성소다 가격의 강세다. 중국의 전력난으로 석탄 가격이 크게 오른 가운데 석탄을 원료로 사용하는 폴리염화비닐(PVC), 가성소다 경쟁 제조 업체들이 생산 차질을 빚으며 한화솔루션의 반사 수혜가 예상되기 때문이다. 키움증권에 따르면 25일 기준 가성소다의 동북아 지역 가격은 t당 약 700달러로 전주 대비 40%가량, 동남아 지역 가격은 752달러로 40% 이상 급등했다. 한화솔루션의 가성소다 연간 생산능력은 84만~87만t으로 국내 1위, 아시아 7위 수준이다.

이동욱 키움증권 연구원은 ""중국의 에너지 통제가 이어지고 난방용 에너지 수요 상승으로 4분기에도 중국 가성소다 가동률은 저조할 것으로 예상된다""며 ""판매가 적용 시차를 고려하면 4분기에 한화솔루션, 롯데정밀화학 등 국내 가성소다 업체들의 실적 개선세가 더욱 커질 전망""이라고 말했다.

한화투자증권은 3분기 영업이익을 1917억원으로 추정하며 컨센서스(1810억원)를 6% 웃돌 것으로 봤다.

최근 수소, 전자소재 등 첨단소재 사업 부문을 강화하는 움직임도 눈여겨볼 필요가 있다는 의견이 나온다. 한화솔루션은 지난해 말 인수한 한화시마론을 통해 2025년까지 1억3000만달러를 투자해 수소 등 고압 탱크 생산능력을 갖출 계획이다.


고부가 전자소재 사업을 강화하기 위해 OLED 패널 제조의 핵심 소재인 파인메탈마스크(FMM) 관련 기술을 보유한 더블유오에스를 600억원에 인수하기로 결정했으며 앞으로 수천억 원대 투자를 검토하는 것으로 알려졌다.

최근 세계 최대 자산운용사 블랙록이 주요 주주로 올라선 점도 긍정적으로 볼 수 있다. 블랙록은 단순 투자 목적으로 장내에서 주식을 매수해 지난 15일 기준 한화솔루션의 보유 지분율이 5.08%에 달한다고 공시했다.

[강봉진 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.25 17:11,[표] 주요 증시 지표 (10월 25일),"▶ 여기를 누르시면 크게 보실 수 있습니다

▶ 여기를 누르시면 크게 보실 수 있습니다

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.25 16:31,[표] 거래소 외국인 순매수도 상위종목(25일),"(단위:억원, 만주)
┌─────────────────┬─────────────────┐
│              순매수              │              순매도              │
├────┬──────┬─────┼─────┬─────┬─────┤
│ 종목명 │ 순매수대금 │ 순매수량 │  종목명  │순매도대금│ 순매도량 │
├────┼──────┼─────┼─────┼─────┼─────┤
│두산중공│735.0       │294.0     │삼성전자  │1,116.0   │159.5     │
│업      │            │          │          │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│KB금융  │381.8       │64.9      │SK텔레콤  │529.9     │17.1      │
├────┼──────┼─────┼─────┼─────┼─────┤
│SK하이닉│299.0       │29.8      │삼성전자우│247.0     │38.7      │
│스      │            │          │          │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│현대차  │287.3       │13.6      │삼성전기  │180.2     │11.7      │
├────┼──────┼─────┼─────┼─────┼─────┤
│HMM     │237.9       │81.0      │엔씨소프트│145.3     │2.3       │
├────┼──────┼─────┼─────┼─────┼─────┤
│삼성SDI │231.7       │3.2       │셀트리온  │122.9     │5.7       │
├────┼──────┼─────┼─────┼─────┼─────┤
│한전기술│131.2       │18.4      │카카오뱅크│122.0     │20.5      │
├────┼──────┼─────┼─────┼─────┼─────┤
│현대백화│105.9       │12.4      │SK바이오사│113.6     │5.2       │
│점      │            │          │이언스    │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│기아    │98.3        │11.7      │포스코케미│113.6     │7.6       │
│        │            │          │칼        │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│하나금융│89.0        │18.8      │크래프톤  │86.2      │1.9       │
│지주    │            │          │          │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│한국카본│76.5        │61.4      │삼성엔지니│79.9      │31.7      │
│        │            │          │어링      │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│현대미포│76.4        │11.2      │SK케미칼  │76.6      │4.0       │
│조선    │            │          │          │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│대한항공│76.1        │24.4      │녹십자    │73.3      │2.9       │
├────┼──────┼─────┼─────┼─────┼─────┤
│KCC     │66.4        │1.9       │NAVER     │71.0      │1.8       │
├────┼──────┼─────┼─────┼─────┼─────┤
│일진머티│56.4        │5.5       │고려아연  │56.8      │1.0       │
│리얼즈  │            │          │          │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│현대중공│52.8        │5.1       │삼성중공업│52.8      │87.4      │
│업      │            │          │          │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│신한지주│50.9        │12.6      │제이콘텐트│50.0      │7.7       │
│        │            │          │리        │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│SK이노베│50.6        │1.9       │우리금융지│47.2      │36.2      │
│이션    │            │          │주        │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│현대중공│47.2        │7.3       │LG생활건강│44.8      │0.3       │
│업지주  │            │          │          │          │          │
├────┼──────┼─────┼─────┼─────┼─────┤
│LG화학  │46.9        │0.6       │LG디스플레│44.5      │25.0      │
│        │            │          │이        │          │          │
└────┴──────┴─────┴─────┴─────┴─────┘
오후 4시30분 기준
(자료=KRX, 연합인포맥스)
(서울=연합뉴스)
[연합뉴스]
Copyrights ⓒ 연합뉴스. 무단 전재 및 재배포금지"
